max # buckets,actual # buckets,ground truth split strategy,overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
11,11,width,0.3919655776609355,0.8570124867446521,23,398.3605769230769,94.10336538461539,60.0,93.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.12678489551402888) (<class '__main__.FineGrainedBucket'> : 0.5718159907762437) (<class '__main__.FineGrainedBucket'> : 0.5403799530700067) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 1.026317189531242) (<class '__main__.CoarseGrainedBloomBucket'> : 0.040270963939402216) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
12,12,width,0.3742346872664766,2.2757902176377502,18,1049.7740384615386,251.90865384615387,30.0,180.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.10328157116869496) (<class '__main__.FineGrainedBucket'> : 0.4673210997834798) (<class '__main__.FineGrainedBucket'> : 0.6646603173773032) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.07461700175412649) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.03459472028593357) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 1.0015078651486597) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
13,13,width,0.3046446458648226,0.895180991424842,22,423.83653846153845,96.36057692307692,45.0,160.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.08292836587662454) (<class '__main__.FineGrainedBucket'> : 0.4017296313822923) (<class '__main__.FineGrainedBucket'> : 0.7062692365509834) (<class '__main__.FineGrainedBucket'> : 0.27616719606134127) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.2838255888387157) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.6185493540984929) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
14,14,width,0.3683544707920102,1.6165504464095328,26,751.1009615384615,177.58173076923077,60.0,153.33333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.05672200653730153) (<class '__main__.FineGrainedBucket'> : 0.3657795707093653) (<class '__main__.FineGrainedBucket'> : 0.713707912098261) (<class '__main__.FineGrainedBucket'> : 0.3866747885447891) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 1.0503358698691359) (<class '__main__.CoarseGrainedBloomBucket'> : 0.022037982136062995) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
15,15,width,0.23115155868057385,0.9222118400667447,30,433.27403846153845,100.11057692307692,75.0,126.66666666666666,(<class '__main__.CoarseGrainedBloomBucket'> : 0.04771187236136979) (<class '__main__.FineGrainedBucket'> : 0.18372832541819895) (<class '__main__.FineGrainedBucket'> : 0.3629150273454803) (<class '__main__.FineGrainedBucket'> : 0.2519517310850393) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.14783463736622615) (<class '__main__.FineGrainedBucket'> : 0.7405358812644353) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
16,16,width,0.18324785351222422,1.5735066289266586,28,721.1682692307693,175.33653846153848,60.0,153.33333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.03816958064166389) (<class '__main__.FineGrainedBucket'> : 0.16865517419078407) (<class '__main__.FineGrainedBucket'> : 0.35308704206711433) (<class '__main__.FineGrainedBucket'> : 0.2930677725385033) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.07308918239604115) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.36221678467188195) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.40033982650707195) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
17,17,width,0.23121720675617533,0.9480845555934063,32,448.10576923076917,102.25,75.0,160.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.03539961627023944) (<class '__main__.FineGrainedBucket'> : 0.1535850992821558) (<class '__main__.FineGrainedBucket'> : 0.31193281123701516) (<class '__main__.FineGrainedBucket'> : 0.34116554045133163) (<class '__main__.FineGrainedBucket'> : 0.15213842560471483) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.06010189161414945) (<class '__main__.FineGrainedBucket'> : 0.8021809563729472) (<class '__main__.CoarseGrainedBloomBucket'> : 0.008585984516307064) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
18,18,width,0.2134395626213804,0.9265626468519692,33,433.1394230769231,101.12740384615384,75.0,160.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.03185394392168095) (<class '__main__.FineGrainedBucket'> : 0.1342757308724942) (<class '__main__.FineGrainedBucket'> : 0.2829861726294577) (<class '__main__.FineGrainedBucket'> : 0.37084675829679903) (<class '__main__.FineGrainedBucket'> : 0.20068568067745352) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.22367659853137317) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.7021776039217331) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
19,19,width,0.21697572239042032,1.6170610694029501,34,742.1778846153846,179.9278846153846,75.0,153.33333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.02567269296894028) (<class '__main__.FineGrainedBucket'> : 0.11623806118345338) (<class '__main__.FineGrainedBucket'> : 0.26007464358136867) (<class '__main__.FineGrainedBucket'> : 0.3863718968931983) (<class '__main__.FineGrainedBucket'> : 0.24657816388439008) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.01815333528965787) (<class '__main__.FineGrainedBucket'> : 0.7716553141585694) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.08269578425146781) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
20,20,width,0.21787318543400958,2.3249766021188716,35,1064.1923076923076,259.4206730769231,75.0,180.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.026339741437855748) (<class '__main__.FineGrainedBucket'> : 0.10780003779437809) (<class '__main__.FineGrainedBucket'> : 0.24086825858749028) (<class '__main__.FineGrainedBucket'> : 0.3905704963710192) (<class '__main__.FineGrainedBucket'> : 0.2787536217692367) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.075655147391688) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.1555494986108335) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.7866724383628048) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
21,21,width,0.18269092189245797,1.6480551059410238,39,759.3413461538462,182.64182692307693,90.0,186.66666666666666,(<class '__main__.CoarseGrainedBloomBucket'> : 0.02337410041879489) (<class '__main__.FineGrainedBucket'> : 0.09870773106458118) (<class '__main__.FineGrainedBucket'> : 0.2292171914414444) (<class '__main__.FineGrainedBucket'> : 0.38643922666575664) (<class '__main__.FineGrainedBucket'> : 0.29658408560213256) (<class '__main__.FineGrainedBucket'> : 0.15148148387275626) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.3209154180124734) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.5242502810322293) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
22,22,width,0.22550163061180156,1.678032620044182,40,776.1634615384615,185.21153846153845,90.0,186.66666666666666,(<class '__main__.CoarseGrainedBloomBucket'> : 0.019533820957851365) (<class '__main__.FineGrainedBucket'> : 0.08951521315106867) (<class '__main__.FineGrainedBucket'> : 0.21991820737219003) (<class '__main__.FineGrainedBucket'> : 0.3593904555921506) (<class '__main__.FineGrainedBucket'> : 0.3327923365887312) (<class '__main__.FineGrainedBucket'> : 0.20417281923058023) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.07043355256713683) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.8799858630978404) (<class '__main__.CoarseGrainedBloomBucket'> : 0.032394722563875426) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
23,23,width,0.19992843937990257,1.02173951427722,41,484.875,109.70432692307692,90.0,193.33333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.019973054552271177) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08706052638717507) (<class '__main__.FineGrainedBucket'> : 0.20636138312387578) (<class '__main__.FineGrainedBucket'> : 0.31956887283633884) (<class '__main__.FineGrainedBucket'> : 0.37698313759069535) (<class '__main__.FineGrainedBucket'> : 0.24154187073185687) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.24009239935363647) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.7131107748180948) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
24,24,width,0.1688254982795184,2.3901758851309896,42,1099.105769230769,265.42788461538464,79.0,213.33333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.02040285292635819) (<class '__main__.CoarseGrainedBloomBucket'> : 0.062052854645818493) (<class '__main__.FineGrainedBucket'> : 0.19516477983851535) (<class '__main__.FineGrainedBucket'> : 0.29513698222455226) (<class '__main__.FineGrainedBucket'> : 0.3952312259011929) (<class '__main__.FineGrainedBucket'> : 0.2693253868704259) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.07067755577561548) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.03678176619586748) (<class '__main__.FineGrainedBucket'> : 0.4341303300983375) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.3619709923067265) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
25,25,width,0.19859009142699613,1.7338827793640275,43,807.8173076923077,189.9206730769231,79.0,220.00000000000003,(<class '__main__.CoarseGrainedBloomBucket'> : 0.020823168251814142) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05100613704506706) (<class '__main__.FineGrainedBucket'> : 0.18478728707195913) (<class '__main__.FineGrainedBucket'> : 0.27368805061874824) (<class '__main__.FineGrainedBucket'> : 0.404312793129709) (<class '__main__.FineGrainedBucket'> : 0.29040668614967113) (<class '__main__.FineGrainedBucket'> : 0.14687346839425144) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.15927524491480555) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.7607996660291122) (<class '__main__.CoarseGrainedBloomBucket'> : 0.018034370192479013) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
26,26,width,0.17768539806999525,2.454094171543451,41,1140.4759615384614,269.53125,75.0,280.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.018390723606451265) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04748464416832624) (<class '__main__.FineGrainedBucket'> : 0.16687322787864475) (<class '__main__.FineGrainedBucket'> : 0.25790763315163917) (<class '__main__.FineGrainedBucket'> : 0.4098560255364628) (<class '__main__.FineGrainedBucket'> : 0.29975563140153594) (<class '__main__.FineGrainedBucket'> : 0.20396299153663322) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.018390723606451265) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.30163029402371005) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.5771875206961344) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
27,27,width,0.17189264275187155,3.0930931712498366,42,1417.7259615384617,344.63942307692304,75.0,273.3333333333333,(<class '__main__.CoarseGrainedBloomBucket'> : 0.01081982449954202) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03588529816247577) (<class '__main__.FineGrainedBucket'> : 0.15301542549749012) (<class '__main__.FineGrainedBucket'> : 0.2528229752251282) (<class '__main__.FineGrainedBucket'> : 0.3969563433960938) (<class '__main__.FineGrainedBucket'> : 0.3245947349862606) (<class '__main__.FineGrainedBucket'> : 0.24072589825243235) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.018741582819745837) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.09053044582028277) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.5985581551705567) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.14597595765429935) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) 
28,28,width,0.18341342114517104,3.1539417177867053,46,1452.7740384615386,349.6298076923077,90.0,273.3333333333333,(<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03654364047740719) (<class '__main__.FineGrainedBucket'> : 0.13805918115618948) (<class '__main__.FineGrainedBucket'> : 0.2461306733519735) (<class '__main__.FineGrainedBucket'> : 0.3570344447744112) (<class '__main__.FineGrainedBucket'> : 0.37251055441153713) (<class '__main__.FineGrainedBucket'> : 0.2662859513153051) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.07055596877976855) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.23034699419954544) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.682288239221013) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01558320661207814) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
29,29,width,0.0,0.19942602260616524,74,61.88461538461538,29.60096153846154,214.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
30,30,width,0.0,0.20365389559700017,75,62.81250000000001,30.32451923076923,225.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.CoarseGrainedSimpleBucket'> : 0.0) (<class '__main__.FineGrainedBucket'> : 0.0) 
