max # buckets,actual # buckets,ground truth split strategy,overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
23,23,depth-distinct,0.10972547720566436,0.8237616572659248,44,499.5865384615384,61.27884615384615,700.0,533.3333333333333,(<class '__main__.CoarseGrainedBloomBucket'> : 0.10576981626264677) (<class '__main__.FineGrainedBucket'> : 0.10515945152405748) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09930538195327213) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1030486538312835) (<class '__main__.FineGrainedBucket'> : 0.09683138385069581) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10061702786345228) (<class '__main__.CoarseGrainedBloomBucket'> : 0.107271867252375) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10072601238106273) (<class '__main__.FineGrainedBucket'> : 0.07439717269062558) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09659697292558546) (<class '__main__.FineGrainedBucket'> : 0.07443107994120186) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0986625233751319) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1145894146287262) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10640090283776094) (<class '__main__.CoarseGrainedBloomBucket'> : 0.11264122424128717) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10166902508789766) (<class '__main__.FineGrainedBucket'> : 0.09498965879662226) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10020919734020853) (<class '__main__.FineGrainedBucket'> : 0.10670253433293794) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10891881099095162) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10369153378875155) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10791361295276797) (<class '__main__.FineGrainedBucket'> : 0.1239712362047579) 
24,24,depth-distinct,0.1010548729719955,2.3063329702441027,36,1193.4326923076924,222.89423076923077,400.0,653.3333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.10069520194613214) (<class '__main__.FineGrainedBucket'> : 0.10307349537669902) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09381050109768943) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1018867518287151) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.09576895456815387) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10106893445744951) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10079617313841123) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10131907503774602) (<class '__main__.FineGrainedBucket'> : 0.07130224518218438) (<class '__main__.FineGrainedBucket'> : 0.07676825362486812) (<class '__main__.FineGrainedBucket'> : 0.0726629081363354) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09580831631126535) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0976495018596526) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10758405100533534) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09727803372988159) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09916045070414674) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09818138329557281) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10794619403724082) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.10004592533749468) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10582749801656385) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1043980147697808) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10052711079398274) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1006250522416499) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10177665246894843) 
25,25,depth-distinct,0.1018091251927735,1.6171167715214227,43,877.9375,145.99759615384616,600.0,626.6666666666666,(<class '__main__.CoarseGrainedBloomBucket'> : 0.09481791088837939) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09442252215016074) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08524081879925324) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0957648211978472) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09108111098971301) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.09218840582543092) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0839407011412789) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09047047488492269) (<class '__main__.FineGrainedBucket'> : 0.06991083092747494) (<class '__main__.FineGrainedBucket'> : 0.07477962099106834) (<class '__main__.FineGrainedBucket'> : 0.07026734661277598) (<class '__main__.FineGrainedBucket'> : 0.07531477106614697) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08571020011762882) (<class '__main__.FineGrainedBucket'> : 0.07146088474007664) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09588573284248475) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09777466215684184) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09379580992210837) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09007149815308639) (<class '__main__.FineGrainedBucket'> : 0.08701035001331815) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0946975379927784) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10010057138991231) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09689317587529177) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09490215438558597) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09358000629448471) (<class '__main__.CoarseGrainedBloomBucket'> : 0.12424856594966575) 
26,26,depth-distinct,0.0968848979096878,3.023598169956645,41,1518.7067307692307,303.68509615384613,500.0,680.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.08967544661296754) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09143446569262095) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08108108108108109) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09352554077993064) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0908974146905807) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.08601378252527911) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08289907642583766) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09802400582977833) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08331267302972256) (<class '__main__.FineGrainedBucket'> : 0.072626665446883) (<class '__main__.FineGrainedBucket'> : 0.07650920556760059) (<class '__main__.FineGrainedBucket'> : 0.07211621806391909) (<class '__main__.FineGrainedBucket'> : 0.0729718124611016) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08268685367898622) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09718236494446965) (<class '__main__.FineGrainedBucket'> : 0.07113971059884291) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.09532204126770447) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08553350624049307) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09757324357278602) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.0899862128461601) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09051305748047321) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09293157151773068) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09041102302703591) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08873173531498212) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0898727690378418) (<class '__main__.CoarseGrainedBloomBucket'> : 0.1178346748333641) 
27,27,depth-distinct,0.09431512372869016,3.0709927942247437,42,1548.5048076923076,306.94711538461536,500.0,713.3333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.08485942718303786) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08261792085955012) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07677949878757495) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08486450542568631) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08887505767600865) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.07888106377466154) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08346957440382644) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08680194889923527) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08428753572630344) (<class '__main__.FineGrainedBucket'> : 0.06882273539568828) (<class '__main__.FineGrainedBucket'> : 0.0790536476708433) (<class '__main__.FineGrainedBucket'> : 0.07051293958721583) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07316410876571769) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08042434336650821) (<class '__main__.FineGrainedBucket'> : 0.07038637701837085) (<class '__main__.FineGrainedBucket'> : 0.0680829832105318) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08184545221630408) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.08686837829801732) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08215473974635429) (<class '__main__.CoarseGrainedBloomBucket'> : 0.090694669520211) (<class '__main__.CoarseGrainedCountingBloomBucket'> : 0.08294819116058905) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08876634175045614) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08819015500061292) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08281947605533675) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08429597716322099) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0838042304876629) (<class '__main__.CoarseGrainedBloomBucket'> : 0.12139826567676373) 
1,1,width,0.7308633918721307,0.009349666996620723,4,3.2596153846153846,1.2980769230769231,100.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.7308633918721307) 
2,2,width,0.4609164455365816,0.018699333993241446,8,6.519230769230769,2.5961538461538463,200.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6110455166160892) (<class '__main__.FineGrainedBucket'> : 0.22696147771331368) 
3,3,width,0.46057839950132157,0.028049000989862172,12,9.778846153846153,3.894230769230769,300.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6980096826655215) (<class '__main__.FineGrainedBucket'> : 0.3263223073077081) (<class '__main__.FineGrainedBucket'> : 0.20662434735565063) 
4,4,width,0.30444580890141243,0.03739866798648289,16,13.038461538461538,5.1923076923076925,400.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.3921619666549398) (<class '__main__.FineGrainedBucket'> : 0.4091333082692164) (<class '__main__.FineGrainedBucket'> : 0.18377183127143434) (<class '__main__.FineGrainedBucket'> : 0.12568226497248733) 
5,5,width,0.3013909298675344,0.08479329225458164,17,42.83653846153846,8.454326923076923,400.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.3132440119310535) (<class '__main__.FineGrainedBucket'> : 0.5361459942143786) (<class '__main__.FineGrainedBucket'> : 0.18269045511702492) (<class '__main__.FineGrainedBucket'> : 0.17359680468796265) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07138828267918892) 
6,6,width,0.30156280489811765,0.13218791652268036,18,72.63461538461539,11.716346153846153,400.0,66.66666666666666,(<class '__main__.FineGrainedBucket'> : 0.26966786148430133) (<class '__main__.FineGrainedBucket'> : 0.5835351205527652) (<class '__main__.FineGrainedBucket'> : 0.25914109471691116) (<class '__main__.FineGrainedBucket'> : 0.18271069765427392) (<class '__main__.CoarseGrainedBloomBucket'> : 0.17121890449252636) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05052739028346487) 
7,7,width,0.20164471565732253,0.10349262624782307,25,49.35576923076923,11.05048076923077,600.0,33.33333333333333,(<class '__main__.FineGrainedBucket'> : 0.1597837399306942) (<class '__main__.FineGrainedBucket'> : 0.3691935740618043) (<class '__main__.FineGrainedBucket'> : 0.27894209344640314) (<class '__main__.FineGrainedBucket'> : 0.1238747874284119) (<class '__main__.FineGrainedBucket'> : 0.1275241845394048) (<class '__main__.FineGrainedBucket'> : 0.11087782798593954) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03285734097714308) 
8,8,width,0.20123011662726067,0.15088725051592183,26,79.15384615384615,14.3125,600.0,66.66666666666666,(<class '__main__.FineGrainedBucket'> : 0.14600221934412883) (<class '__main__.FineGrainedBucket'> : 0.339045557436763) (<class '__main__.FineGrainedBucket'> : 0.3630378491288786) (<class '__main__.FineGrainedBucket'> : 0.12659100092554104) (<class '__main__.FineGrainedBucket'> : 0.1277415032261185) (<class '__main__.FineGrainedBucket'> : 0.12655247071587497) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08365559736036632) (<class '__main__.CoarseGrainedBloomBucket'> : 0.022949851142010792) 
9,9,width,0.19816680971554176,0.31241674659845453,18,188.5673076923077,23.466346153846153,300.0,200.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.12990861465679285) (<class '__main__.FineGrainedBucket'> : 0.30291993094082736) (<class '__main__.FineGrainedBucket'> : 0.4039045609736482) (<class '__main__.FineGrainedBucket'> : 0.19675422728112424) (<class '__main__.CoarseGrainedBloomBucket'> : 0.11732623019097008) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10550839116928708) (<class '__main__.CoarseGrainedBloomBucket'> : 0.12141708736284844) (<class '__main__.CoarseGrainedBloomBucket'> : 0.054076625369341574) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01945670666027849) 
10,10,width,0.1927968051129737,0.3598113708665533,19,218.3653846153846,26.728365384615383,300.0,233.33333333333334,(<class '__main__.CoarseGrainedBloomBucket'> : 0.09482433509069832) (<class '__main__.FineGrainedBucket'> : 0.2729239375577976) (<class '__main__.FineGrainedBucket'> : 0.40406702175535003) (<class '__main__.FineGrainedBucket'> : 0.29339757668066185) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08669725243358031) (<class '__main__.CoarseGrainedBloomBucket'> : 0.11317143485146555) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0823334264233027) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10023107761854472) (<class '__main__.CoarseGrainedBloomBucket'> : 0.036787612812929714) (<class '__main__.CoarseGrainedBloomBucket'> : 0.019283626602598847) 
11,11,width,0.19105622733364097,0.407205995134652,20,248.16346153846155,29.990384615384613,300.0,266.66666666666663,(<class '__main__.CoarseGrainedBloomBucket'> : 0.06591858954347317) (<class '__main__.FineGrainedBucket'> : 0.25722487649969794) (<class '__main__.FineGrainedBucket'> : 0.3894290103900349) (<class '__main__.FineGrainedBucket'> : 0.3532023371850369) (<class '__main__.CoarseGrainedBloomBucket'> : 0.15732307479579963) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08387029051858662) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08406993443476109) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09962108351699854) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06682785442085777) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03254984664320089) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01756296609816271) 
12,12,width,0.189241671409076,0.41655566213127276,24,251.42307692307693,31.288461538461537,400.0,266.66666666666663,(<class '__main__.CoarseGrainedBloomBucket'> : 0.04965112630713776) (<class '__main__.FineGrainedBucket'> : 0.23981739102071734) (<class '__main__.FineGrainedBucket'> : 0.3675962854320354) (<class '__main__.FineGrainedBucket'> : 0.40075677674110544) (<class '__main__.FineGrainedBucket'> : 0.21802385166458418) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06558474242704142) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08548637438452875) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0661400846206738) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08471303597315658) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05059991238994182) (<class '__main__.CoarseGrainedBloomBucket'> : 0.022949963064932914) (<class '__main__.CoarseGrainedBloomBucket'> : 0.016001038729715117) 
13,13,width,0.13066671628096388,0.46395028639937147,25,281.22115384615387,34.55048076923077,400.0,300.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.03870127876666448) (<class '__main__.FineGrainedBucket'> : 0.15638402039248733) (<class '__main__.FineGrainedBucket'> : 0.2240263778731815) (<class '__main__.FineGrainedBucket'> : 0.2807786116486818) (<class '__main__.FineGrainedBucket'> : 0.20344927515311548) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07060272389216288) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0631991740022252) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07405411244700344) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06499197557156706) (<class '__main__.CoarseGrainedBloomBucket'> : 0.07037787388197546) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03627021901089526) (<class '__main__.CoarseGrainedBloomBucket'> : 0.02162330826850276) (<class '__main__.CoarseGrainedBloomBucket'> : 0.012900426255554827) 
14,14,width,0.13012441200564576,0.4732999533959921,29,284.4807692307692,35.84855769230769,500.0,300.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.030218991560388687) (<class '__main__.FineGrainedBucket'> : 0.1426698715472001) (<class '__main__.FineGrainedBucket'> : 0.21767713224474794) (<class '__main__.FineGrainedBucket'> : 0.27705406088127266) (<class '__main__.FineGrainedBucket'> : 0.23754970804019937) (<class '__main__.FineGrainedBucket'> : 0.12066396496833805) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05791410560623856) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06813770919291288) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06265662449230411) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06832533059219363) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05306950642510519) (<class '__main__.CoarseGrainedBloomBucket'> : 0.030639693820295053) (<class '__main__.CoarseGrainedBloomBucket'> : 0.013064809342806951) (<class '__main__.CoarseGrainedBloomBucket'> : 0.011685470856938256) 
15,15,width,0.1289242588693286,0.5206945776640909,30,314.27884615384613,39.11057692307692,500.0,333.33333333333337,(<class '__main__.CoarseGrainedBloomBucket'> : 0.02302940727735858) (<class '__main__.FineGrainedBucket'> : 0.13455547036522375) (<class '__main__.FineGrainedBucket'> : 0.2022405383649031) (<class '__main__.FineGrainedBucket'> : 0.27444371948211016) (<class '__main__.FineGrainedBucket'> : 0.2634101009164263) (<class '__main__.FineGrainedBucket'> : 0.16089357375114177) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05228828019678756) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05289680934599436) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0643605653343227) (<class '__main__.CoarseGrainedBloomBucket'> : 0.043820809558956585) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06808865084977668) (<class '__main__.CoarseGrainedBloomBucket'> : 0.044236181968744875) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0285276339033383) (<class '__main__.CoarseGrainedBloomBucket'> : 0.009071769437740847) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01047512916104838) 
16,16,width,0.12736151165938225,0.5680892019321896,31,344.0769230769231,42.37259615384615,500.0,366.66666666666663,(<class '__main__.CoarseGrainedBloomBucket'> : 0.018738474990252083) (<class '__main__.FineGrainedBucket'> : 0.12971121959060122) (<class '__main__.FineGrainedBucket'> : 0.192418176626767) (<class '__main__.FineGrainedBucket'> : 0.25880133766303787) (<class '__main__.FineGrainedBucket'> : 0.27413804705836786) (<class '__main__.FineGrainedBucket'> : 0.20640694591473918) (<class '__main__.CoarseGrainedBloomBucket'> : 0.069343610889987) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04579332971395175) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0585111547521633) (<class '__main__.CoarseGrainedBloomBucket'> : 0.049969510333160855) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04642813599266323) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05925654983104033) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03378143094675733) (<class '__main__.CoarseGrainedBloomBucket'> : 0.028623632942698454) (<class '__main__.CoarseGrainedBloomBucket'> : 0.007649987688310971) (<class '__main__.CoarseGrainedBloomBucket'> : 0.009369237495126042) 
17,17,width,0.1279869951129623,0.5774388689288104,35,347.33653846153845,43.67067307692308,600.0,366.66666666666663,(<class '__main__.CoarseGrainedBloomBucket'> : 0.012467897530561519) (<class '__main__.FineGrainedBucket'> : 0.12530081943902355) (<class '__main__.FineGrainedBucket'> : 0.17969927265338342) (<class '__main__.FineGrainedBucket'> : 0.24266000905337093) (<class '__main__.FineGrainedBucket'> : 0.2858748706705717) (<class '__main__.FineGrainedBucket'> : 0.23906739713752825) (<class '__main__.FineGrainedBucket'> : 0.13186926118977907) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04282863448937484) (<class '__main__.CoarseGrainedBloomBucket'> : 0.046427923722100015) (<class '__main__.CoarseGrainedBloomBucket'> : 0.057945551397702404) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03767993359184341) (<class '__main__.CoarseGrainedBloomBucket'> : 0.050079216787702295) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04687246307240817) (<class '__main__.CoarseGrainedBloomBucket'> : 0.031705580728927034) (<class '__main__.CoarseGrainedBloomBucket'> : 0.023874329852896982) (<class '__main__.CoarseGrainedBloomBucket'> : 0.005575842174913268) (<class '__main__.CoarseGrainedBloomBucket'> : 0.009657591899617067) 
18,18,width,0.12578419609576072,0.6628784504683871,33,403.6730769230769,48.89663461538461,500.0,433.3333333333333,(<class '__main__.CoarseGrainedBloomBucket'> : 0.012394351304441307) (<class '__main__.CoarseGrainedBloomBucket'> : 0.10058315273791746) (<class '__main__.FineGrainedBucket'> : 0.17804654667511813) (<class '__main__.FineGrainedBucket'> : 0.23064343070176652) (<class '__main__.FineGrainedBucket'> : 0.2776603434254633) (<class '__main__.FineGrainedBucket'> : 0.2621925343243261) (<class '__main__.FineGrainedBucket'> : 0.1719965468339646) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0374769956725951) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03947334732324607) (<class '__main__.CoarseGrainedBloomBucket'> : 0.052480340542731124) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04137348297109543) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03733031410907806) (<class '__main__.CoarseGrainedBloomBucket'> : 0.05432952696631961) (<class '__main__.CoarseGrainedBloomBucket'> : 0.040025448923737675) (<class '__main__.CoarseGrainedBloomBucket'> : 0.019029138910668566) (<class '__main__.CoarseGrainedBloomBucket'> : 0.019315307433422517) (<class '__main__.CoarseGrainedBloomBucket'> : 0.003312547896424545) (<class '__main__.CoarseGrainedBloomBucket'> : 0.00876412985577878) 
19,19,width,0.12486974356421732,0.7102730747364858,34,433.47115384615387,52.15865384615385,500.0,466.6666666666667,(<class '__main__.CoarseGrainedBloomBucket'> : 0.01076214918504629) (<class '__main__.CoarseGrainedBloomBucket'> : 0.09195184294470152) (<class '__main__.FineGrainedBucket'> : 0.17019854921768943) (<class '__main__.FineGrainedBucket'> : 0.2167177270908487) (<class '__main__.FineGrainedBucket'> : 0.27669399742073963) (<class '__main__.FineGrainedBucket'> : 0.27021510680383176) (<class '__main__.FineGrainedBucket'> : 0.20765770079416965) (<class '__main__.CoarseGrainedBloomBucket'> : 0.08603040197272144) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03487355107297432) (<class '__main__.CoarseGrainedBloomBucket'> : 0.041958824918266274) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0414030543544364) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03228663453380425) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04476355550455741) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04978613469153841) (<class '__main__.CoarseGrainedBloomBucket'> : 0.028676800657573814) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01832738579772049) (<class '__main__.CoarseGrainedBloomBucket'> : 0.014032207033911705) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0034033101036090034) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0083363249126168) 
20,20,width,0.12497953848876546,0.7196227417331066,38,436.7307692307692,53.45673076923077,600.0,466.6666666666667,(<class '__main__.CoarseGrainedBloomBucket'> : 0.008552894110132317) (<class '__main__.CoarseGrainedBloomBucket'> : 0.06886717540478911) (<class '__main__.FineGrainedBucket'> : 0.1714494417003533) (<class '__main__.FineGrainedBucket'> : 0.20203666670631332) (<class '__main__.FineGrainedBucket'> : 0.26605779397496326) (<class '__main__.FineGrainedBucket'> : 0.27760696953408764) (<class '__main__.FineGrainedBucket'> : 0.23687039115211797) (<class '__main__.FineGrainedBucket'> : 0.1498994839249443) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03083808625723682) (<class '__main__.CoarseGrainedBloomBucket'> : 0.034389509750543286) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04402898559797994) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0424786763207774) (<class '__main__.CoarseGrainedBloomBucket'> : 0.027493875534460643) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03456632073477353) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04485202851963623) (<class '__main__.CoarseGrainedBloomBucket'> : 0.025658838747149706) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01439675381330415) (<class '__main__.CoarseGrainedBloomBucket'> : 0.011580743966678082) (<class '__main__.CoarseGrainedBloomBucket'> : 0.004938045819253361) (<class '__main__.CoarseGrainedBloomBucket'> : 0.008552894110132317) 
21,21,width,0.12411565092594588,0.7670173660012053,39,466.52884615384613,56.71874999999999,600.0,500.0,(<class '__main__.CoarseGrainedBloomBucket'> : 0.007155875518688694) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04944808362778816) (<class '__main__.FineGrainedBucket'> : 0.15677737761139116) (<class '__main__.FineGrainedBucket'> : 0.20227218542532135) (<class '__main__.FineGrainedBucket'> : 0.2547381127997584) (<class '__main__.FineGrainedBucket'> : 0.28509227196339826) (<class '__main__.FineGrainedBucket'> : 0.2581079760974031) (<class '__main__.FineGrainedBucket'> : 0.17785625939132027) (<class '__main__.CoarseGrainedBloomBucket'> : 0.04126279116947486) (<class '__main__.CoarseGrainedBloomBucket'> : 0.033754197313327454) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0363121023462348) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03279234122807232) (<class '__main__.CoarseGrainedBloomBucket'> : 0.03613540006965038) (<class '__main__.CoarseGrainedBloomBucket'> : 0.02701283770275342) (<class '__main__.CoarseGrainedBloomBucket'> : 0.044688714336299895) (<class '__main__.CoarseGrainedBloomBucket'> : 0.028623685290378526) (<class '__main__.CoarseGrainedBloomBucket'> : 0.022910126630934106) (<class '__main__.CoarseGrainedBloomBucket'> : 0.01859162895854907) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0071559213225946315) (<class '__main__.CoarseGrainedBloomBucket'> : 0.0035779606612973158) (<class '__main__.CoarseGrainedBloomBucket'> : 0.008000512049157244) 
