max # buckets,actual # buckets,ground truth split strategy,algorithm,overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
1,1,depth-count,simulated_annealing_histogram_last,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-count,simulated_annealing_histogram_random,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-distinct,greedy_min_error_histogram,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-distinct,greedy_avg_res_histogram,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-distinct,simulated_annealing_histogram_first,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-distinct,simulated_annealing_histogram_middle,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-distinct,simulated_annealing_histogram_last,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,depth-distinct,simulated_annealing_histogram_random,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,width,greedy_min_error_histogram,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,width,greedy_avg_res_histogram,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,width,simulated_annealing_histogram_first,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,width,simulated_annealing_histogram_middle,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,width,simulated_annealing_histogram_last,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
1,1,width,simulated_annealing_histogram_random,0.6796712298736096,0.009349123692272825,4,3.2596153846153846,1.2980769230769231,15.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.6796712298736096)
2,2,depth-count,greedy_min_error_histogram,0.42997649506552593,0.01869824738454565,8,6.519230769230769,2.5961538461538463,30.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.475585020202437) (<class '__main__.FineGrainedBucket'> : 0.3929467341798834)
2,2,depth-count,greedy_avg_res_histogram,0.42997649506552593,0.01869824738454565,8,6.519230769230769,2.5961538461538463,30.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.475585020202437) (<class '__main__.FineGrainedBucket'> : 0.3929467341798834)
2,2,depth-count,simulated_annealing_histogram_first,0.42997649506552593,0.01869824738454565,8,6.519230769230769,2.5961538461538463,30.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.475585020202437) (<class '__main__.FineGrainedBucket'> : 0.3929467341798834)
2,2,depth-count,simulated_annealing_histogram_middle,0.42997649506552593,0.01869824738454565,8,6.519230769230769,2.5961538461538463,30.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.475585020202437) (<class '__main__.FineGrainedBucket'> : 0.3929467341798834)
2,2,depth-count,simulated_annealing_histogram_last,0.42997649506552593,0.01869824738454565,8,6.519230769230769,2.5961538461538463,30.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.475585020202437) (<class '__main__.FineGrainedBucket'> : 0.3929467341798834)
2,2,depth-count,simulated_annealing_histogram_random,0.42997649506552593,0.01869824738454565,8,6.519230769230769,2.5961538461538463,30.0,0.0,(<class '__main__.FineGrainedBucket'> : 0.475585020202437) (<class '__main__.FineGrainedBucket'> : 0.3929467341798834)
